the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,pfaf_id,gid_1,gid_0,name_0,name_1,month,bws_raw,bws_score,bws_cat,bws_label,bwd_raw,bwd_score,bwd_cat,bwd_label,iav_raw,iav_score,iav_cat,iav_label
0101000020E610000029ED0DBE30C55F40705F07CE19D94240,103,Gyeonggi-do Uijeongbu,_,-,37.6961,127.0811,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.252843636023915,2.3382454668485,2,Medium - High (20-40%),0.0684418819070573,1.09220940953529,1,Low - Medium (5-25%),0.144792062076401,0.579168248305606,0,Low (<0.25)
0101000020E610000029ED0DBE30C55F40705F07CE19D94240,103,Gyeonggi-do Uijeongbu,_,-,37.6961,127.0811,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.285959066193758,2.51580864621414,2,Medium - High (20-40%),0.0770253528889937,1.13512676444497,1,Low - Medium (5-25%),0.140390020802992,0.561560083211967,0,Low (<0.25)
0101000020E610000029ED0DBE30C55F40705F07CE19D94240,103,Gyeonggi-do Uijeongbu,_,-,37.6961,127.0811,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.253690291855336,2.34306831183328,2,Medium - High (20-40%),0.0683422347701746,1.09171117385087,1,Low - Medium (5-25%),0.131039550548868,0.524158202195473,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.0892190923623339,0.83542437657068,0,Low (<10%),0.0229712424771525,0.459424849543051,0,Low (<5%),0.177668979488662,0.710675917954649,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.0851001927550342,0.767234304784358,0,Low (<10%),0.0219234408941043,0.438468817882087,0,Low (<5%),0.177839855413493,0.711359421653971,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.0749662258409301,0.584312676904483,0,Low (<10%),0.0193505669106861,0.387011338213723,0,Low (<5%),0.206551662681728,0.826206650726912,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.107656378592145,1.10643380107163,1,Low - Medium (10-20%),0.0251786084076389,0.503572168152778,0,Low (<5%),0.332702806391181,1.33081122556473,1,Low - Medium (0.25-0.50)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.204788992348201,2.03413817084838,2,Medium - High (20-40%),0.0456462474365147,0.912924948730295,0,Low (<5%),0.29911925368092,1.19647701472368,1,Low - Medium (0.25-0.50)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.186202106647389,1.89686939530567,1,Low - Medium (10-20%),0.0418679594065067,0.837359188130136,0,Low (<5%),0.346360109960019,1.38544043984008,1,Low - Medium (0.25-0.50)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.400628975481416,3.00226676780967,3,High (40-80%),0.106199923445195,1.28099961722598,1,Low - Medium (5-25%),0.26463421072396,1.05853684289584,1,Low - Medium (0.25-0.50)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.408915857163227,3.03180400956806,3,High (40-80%),0.101078254669876,1.25539127334938,1,Low - Medium (5-25%),0.172545075284068,0.690180301136273,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,4,0.147496569059817,1.56068139611546,1,Low - Medium (10-20%),0.0400831872833632,0.801663745667265,0,Low (<5%),0.158777470056868,0.635109880227471,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.112834994846362,1.17421457714669,1,Low - Medium (10-20%),0.0290927494119799,0.581854988239599,0,Low (<5%),0.162586591583749,0.650346366334996,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.116457426603466,1.21980264454966,1,Low - Medium (10-20%),0.0299700249175302,0.599400498350606,0,Low (<5%),0.173916994234338,0.695667976937351,0,Low (<0.25)
0101000020E6100000A4DFBE0E9CBB5F40F4FDD478E9A64240,104,Gyeonggi-do Uiwang,_,-,37.304,126.9314,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.0970614688804133,0.956970598415375,0,Low (<10%),0.0250176694838542,0.500353389677086,0,Low (<5%),0.175723821257742,0.702895285030966,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.0083473468508039,0,0,Low (<10%),0.0020288963073644,0.0405779261472895,0,Low (<5%),0.169812357148296,0.679249428593182,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.0078341439372938,0,0,Low (<10%),0.0019089784575353,0.0381795691507075,0,Low (<5%),0.172892589852596,0.691570359410384,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.0067110551643217,0,0,Low (<10%),0.0016414502454137,0.0328290049082743,0,Low (<5%),0.191377585888341,0.765510343553363,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.0068371378756672,0,0,Low (<10%),0.0016378720935753,0.0327574418715067,0,Low (<5%),0.373092478480921,1.49236991392368,1,Low - Medium (0.25-0.50)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.0083714969919282,0,0,Low (<10%),0.0018381876306522,0.0367637526130455,0,Low (<5%),0.305540031848201,1.2221601273928,1,Low - Medium (0.25-0.50)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.0078250154808603,0,0,Low (<10%),0.0017034623769309,0.0340692475386191,0,Low (<5%),0.406301682463704,1.62520672985482,1,Low - Medium (0.25-0.50)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.0196564731980988,0,0,Low (<10%),0.0047727562658175,0.0954551253163501,0,Low (<5%),0.314202140546548,1.25680856218619,1,Low - Medium (0.25-0.50)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.0193154811032917,0,0,Low (<10%),0.0044348963568035,0.088697927136071,0,Low (<5%),0.185020280508997,0.740081122035988,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,4,0.012356190274706,0,0,Low (<10%),0.0030591484070857,0.0611829681417159,0,Low (<5%),0.178337193205729,0.713348772822918,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.0107509303685225,0,0,Low (<10%),0.0026202357891436,0.0524047157828727,0,Low (<5%),0.158092101404063,0.632368405616252,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.011159688727089,0,0,Low (<10%),0.0027109967381222,0.0542199347624451,0,Low (<5%),0.165126222827416,0.660504891309664,0,Low (<0.25)
0101000020E6100000B5A679C729BA5F40BC0512143FD64240,105,Gyeonggi-do Yangju,_,-,37.6738,126.9088,North and South Korea,Asan-man Coast,,424301,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.0092541519552545,0,0,Low (<10%),0.0022481447580694,0.0449628951613896,0,Low (<5%),0.165144298599117,0.660577194396468,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.237236249446223,2.24632446899286,2,Medium - High (20-40%),0.0639753773568604,1.0698768867843,1,Low - Medium (5-25%),0.142176859198059,0.568707436792236,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.222408812570269,2.15321395352697,2,Medium - High (20-40%),0.0602144023859259,1.05107201192963,1,Low - Medium (5-25%),0.156774361418988,0.62709744567595,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.191546676512818,1.93769599407256,1,Low - Medium (10-20%),0.0520302401562577,1.01015120078129,1,Low - Medium (5-25%),0.187189627386953,0.748758509547813,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.161797872568925,1.69419263833378,1,Low - Medium (10-20%),0.0426336308097338,0.852672616194678,0,Low (<5%),0.389320570002983,1.55728228001193,1,Low - Medium (0.25-0.50)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.172891949904747,1.78987069660961,1,Low - Medium (10-20%),0.043827130895924,0.87654261791848,0,Low (<5%),0.310898788206414,1.24359515282566,1,Low - Medium (0.25-0.50)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.142468360970991,1.5106415646227,1,Low - Medium (10-20%),0.0363173943096029,0.726347886192058,0,Low (<5%),0.397037925857991,1.58815170343196,1,Low - Medium (0.25-0.50)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.308820244252021,2.62676732943465,2,Medium - High (20-40%),0.0840390489140687,1.17019524457034,1,Low - Medium (5-25%),0.317138844633064,1.26855537853226,1,Low - Medium (0.25-0.50)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.320937406361237,2.68229195050091,2,Medium - High (20-40%),0.0854234481512285,1.17711724075614,1,Low - Medium (5-25%),0.191418351048415,0.76567340419366,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,4,0.261443569476229,2.38649958577532,2,Medium - High (20-40%),0.0713542603595839,1.10677130179792,1,Low - Medium (5-25%),0.163943641392291,0.655774565569164,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.252843636023915,2.3382454668485,2,Medium - High (20-40%),0.0684418819070573,1.09220940953529,1,Low - Medium (5-25%),0.144792062076401,0.579168248305606,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.285959066193758,2.51580864621414,2,Medium - High (20-40%),0.0770253528889937,1.13512676444497,1,Low - Medium (5-25%),0.140390020802992,0.561560083211967,0,Low (<0.25)
0101000020E6100000AED85F764FE25F4030BB270F0BB54240,106,Gyeonggi-do Yangpyeong,_,-,37.4144,127.5361,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.253690291855336,2.34306831183328,2,Medium - High (20-40%),0.0683422347701746,1.09171117385087,1,Low - Medium (5-25%),0.131039550548868,0.524158202195473,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.237236249446223,2.24632446899286,2,Medium - High (20-40%),0.0639753773568604,1.0698768867843,1,Low - Medium (5-25%),0.142176859198059,0.568707436792236,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.222408812570269,2.15321395352697,2,Medium - High (20-40%),0.0602144023859259,1.05107201192963,1,Low - Medium (5-25%),0.156774361418988,0.62709744567595,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.191546676512818,1.93769599407256,1,Low - Medium (10-20%),0.0520302401562577,1.01015120078129,1,Low - Medium (5-25%),0.187189627386953,0.748758509547813,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.161797872568925,1.69419263833378,1,Low - Medium (10-20%),0.0426336308097338,0.852672616194678,0,Low (<5%),0.389320570002983,1.55728228001193,1,Low - Medium (0.25-0.50)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.172891949904747,1.78987069660961,1,Low - Medium (10-20%),0.043827130895924,0.87654261791848,0,Low (<5%),0.310898788206414,1.24359515282566,1,Low - Medium (0.25-0.50)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.142468360970991,1.5106415646227,1,Low - Medium (10-20%),0.0363173943096029,0.726347886192058,0,Low (<5%),0.397037925857991,1.58815170343196,1,Low - Medium (0.25-0.50)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.308820244252021,2.62676732943465,2,Medium - High (20-40%),0.0840390489140687,1.17019524457034,1,Low - Medium (5-25%),0.317138844633064,1.26855537853226,1,Low - Medium (0.25-0.50)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.320937406361237,2.68229195050091,2,Medium - High (20-40%),0.0854234481512285,1.17711724075614,1,Low - Medium (5-25%),0.191418351048415,0.76567340419366,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,4,0.261443569476229,2.38649958577532,2,Medium - High (20-40%),0.0713542603595839,1.10677130179792,1,Low - Medium (5-25%),0.163943641392291,0.655774565569164,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.252843636023915,2.3382454668485,2,Medium - High (20-40%),0.0684418819070573,1.09220940953529,1,Low - Medium (5-25%),0.144792062076401,0.579168248305606,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.285959066193758,2.51580864621414,2,Medium - High (20-40%),0.0770253528889937,1.13512676444497,1,Low - Medium (5-25%),0.140390020802992,0.561560083211967,0,Low (<0.25)
0101000020E6100000083D9B559FEF5F4088F4DBD7819B4240,107,Gyeonggi-do Yeoju,_,-,37.2149,127.7441,North and South Korea,Han gang,,424200,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.253690291855336,2.34306831183328,2,Medium - High (20-40%),0.0683422347701746,1.09171117385087,1,Low - Medium (5-25%),0.131039550548868,0.524158202195473,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.142383278418833,1.50977972524569,1,Low - Medium (10-20%),0.0468868195301575,0.93773639060315,0,Low (<5%),0.190059427621738,0.760237710486952,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.130905946041426,1.38853062921327,1,Low - Medium (10-20%),0.0432375405792741,0.864750811585482,0,Low (<5%),0.201787146116759,0.807148584467037,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.108224010111631,1.11402060476767,1,Low - Medium (10-20%),0.035915117480826,0.718302349616521,0,Low (<5%),0.206875972145856,0.827503888583425,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.133617992867356,1.41811429278706,1,Low - Medium (10-20%),0.0385053241202446,0.770106482404892,0,Low (<5%),0.336366361497868,1.34546544599147,1,Low - Medium (0.25-0.50)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.131538290527728,1.39548282623495,1,Low - Medium (10-20%),0.0358316724366761,0.716633448733523,0,Low (<5%),0.355203031622567,1.42081212649027,1,Low - Medium (0.25-0.50)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.113835061857359,1.18694498450671,1,Low - Medium (10-20%),0.0299529242661777,0.599058485323555,0,Low (<5%),0.454558602082479,1.81823440832992,1,Low - Medium (0.25-0.50)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.337814865976226,2.75623281718095,2,Medium - High (20-40%),0.106661274204295,1.28330637102148,1,Low - Medium (5-25%),0.352117545600641,1.40847018240256,1,Low - Medium (0.25-0.50)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.320610223472469,2.68082043022692,2,Medium - High (20-40%),0.0971631194882279,1.23581559744114,1,Low - Medium (5-25%),0.20237416364368,0.809496654574722,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,4,0.174067478709574,1.79964668726783,1,Low - Medium (10-20%),0.0577008391929351,1.03850419596468,1,Low - Medium (5-25%),0.186999715638579,0.747998862554316,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,3,0.168231727844595,1.75044981788451,1,Low - Medium (10-20%),0.0556241294750954,1.02812064737548,1,Low - Medium (5-25%),0.15725158617267,0.629006344690681,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,2,0.176847253130189,1.82250381063492,1,Low - Medium (10-20%),0.0582043906734091,1.04102195336705,1,Low - Medium (5-25%),0.176673003724184,0.706692014896736,0,Low (<0.25)
0101000020E6100000A089B0E1E9B55F408AB0E1E995024340,108,Gyeonggi-do Yeoncheon,_,-,38.0202,126.8424,North and South Korea,Imjin-gang,,424302,KOR.8_1,KOR,South Korea,Gyeonggi-do,1,0.154525242625689,1.62784253027358,1,Low - Medium (10-20%),0.0509409377381908,1.00470468869095,1,Low - Medium (5-25%),0.177946146397202,0.711784585588807,0,Low (<0.25)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,12,0.0892190923623339,0.83542437657068,0,Low (<10%),0.0229712424771525,0.459424849543051,0,Low (<5%),0.177668979488662,0.710675917954649,0,Low (<0.25)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,11,0.0851001927550342,0.767234304784358,0,Low (<10%),0.0219234408941043,0.438468817882087,0,Low (<5%),0.177839855413493,0.711359421653971,0,Low (<0.25)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,10,0.0749662258409301,0.584312676904483,0,Low (<10%),0.0193505669106861,0.387011338213723,0,Low (<5%),0.206551662681728,0.826206650726912,0,Low (<0.25)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,9,0.107656378592145,1.10643380107163,1,Low - Medium (10-20%),0.0251786084076389,0.503572168152778,0,Low (<5%),0.332702806391181,1.33081122556473,1,Low - Medium (0.25-0.50)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,8,0.204788992348201,2.03413817084838,2,Medium - High (20-40%),0.0456462474365147,0.912924948730295,0,Low (<5%),0.29911925368092,1.19647701472368,1,Low - Medium (0.25-0.50)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,7,0.186202106647389,1.89686939530567,1,Low - Medium (10-20%),0.0418679594065067,0.837359188130136,0,Low (<5%),0.346360109960019,1.38544043984008,1,Low - Medium (0.25-0.50)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,6,0.400628975481416,3.00226676780967,3,High (40-80%),0.106199923445195,1.28099961722598,1,Low - Medium (5-25%),0.26463421072396,1.05853684289584,1,Low - Medium (0.25-0.50)
0101000020E6100000A01A2FDD24D65F40304CA60A468D4240,109,Gyeonggi-do Yongin,_,-,37.1037,127.346,North and South Korea,Asan-man Coast,,424109,KOR.8_1,KOR,South Korea,Gyeonggi-do,5,0.408915857163227,3.03180400956806,3,High (40-80%),0.101078254669876,1.25539127334938,1,Low - Medium (5-25%),0.172545075284068,0.690180301136273,0,Low (<0.25)
